KrakenDB,NCBI_Parent
1000191991,77811
1000191992,77811
1000191993,77811
1000191994,51354
1000191995,51354
1000191996,51354
1000191997,51354
1000191998,649996
1000191999,649996
1000192000,223316
1000192001,223316
1000192002,223316
1000192003,223316
1000192004,220340
1000192005,220340
1000192006,220340
1000192007,220340
1000192008,220340
1000192009,220340
1000192010,220340
1000192011,220340
1000192012,220340
1000192013,220340
1000192014,220340
1000192015,1870981
1000192016,1870981
1000192017,2030954
1000192018,2030954
1000192019,2030954
1000192020,2030954
1000192021,2030954
1000192022,2030954
1000192023,2030954
1000192024,2030954
1000192025,2030954
1000192026,2030954
1000192027,2030954
1000192028,2030954
1000192029,2030954
1000192030,2030954
1000192031,2030954
1000192032,2030954
1000192033,2030954
1000192034,2030954
1000192035,2030954
1000192036,2030954
1000192037,2030954
1000192038,1774276
1000192039,1774276
1000192040,12181
1000192041,12181
1000192042,12181
1000192043,40640
1000192044,40640
1000192045,40640
1000192046,40640
1000192047,40640
1000192048,40640
1000192049,40640
1000192050,40640
1000192051,39944
1000192052,2203894
1000192053,2203894
1000192054,2203894
1000192055,1663127
1000192056,1663127
1000192057,43240
1000192058,43240
1000192059,43240
1000192060,43240
1000192061,43240
1000192062,43240
1000192063,43240
1000192064,43240
1000192065,43240
1000192066,43240
1000192067,43240
1000192068,43240
1000192069,43240
1000192070,43240
1000192071,43240
1000192072,43240
1000192073,43240
1000192074,43240
1000192075,43240
1000192076,43240
1000192077,43240
1000192078,43240
1000192079,43240
1000192080,43240
1000192081,43240
1000192082,1260769
1000192083,1260769
1000192084,1260769
1000192085,1260769
1000192086,1260769
1000192087,1260769
1000192088,1260769
1000192089,1260769
1000192090,1260769
1000192091,1260769
1000192092,1260769
1000192093,1260769
1000192094,1260769
1000192095,1260769
1000192096,1260769
1000192097,1260769
1000192098,1260769
1000192099,1260769
1000192100,1260769
1000192101,1260769
1000192102,306025
1000192103,306025
1000192104,306025
1000192105,306025
1000192106,306025
1000192107,306025
1000192108,306025
1000192109,306025
1000192110,306025
1000192111,306025
1000192112,306025
1000192113,306025
1000192114,306025
1000192115,306025
1000192116,306025
1000192117,306025
1000192118,306025
1000192119,306025
1000192120,306025
1000192121,306025
1000192122,306025
1000192123,306025
1000192124,306025
1000192125,306025
1000192126,306025
1000192127,306025
1000192128,306025
1000192129,306025
1000192130,306025
1000192131,306025
1000192132,306025
1000192133,306025
1000192134,306025
1000192135,306025
1000192136,306025
1000192137,306025
1000192138,306025
1000192139,306025
1000192140,306025
1000192141,306025
1000192142,306025
1000192143,306025
1000192144,306025
1000192145,306025
1000192146,306025
1000192147,306025
1000192148,306025
1000192149,306025
1000192150,306025
1000192151,306025
1000192152,306025
1000192153,306025
1000192154,306025
1000192155,306025
1000192156,306025
1000192157,306025
1000192158,306025
1000192159,306025
1000192160,306025
1000192161,306025
1000192162,306025
1000192163,306025
1000192164,306025
1000192165,306025
1000192166,306025
1000192167,306025
1000192168,306025
1000192169,306025
1000192170,306025
1000192171,306025
1000192172,306025
1000192173,306025
1000192174,306025
1000192175,306025
1000192176,306025
1000192177,306025
1000192178,306025
1000192179,306025
1000192180,306025
1000192181,306025
1000192182,306025
1000192183,306025
1000192184,306025
1000192185,306025
1000192186,306025
1000192187,306025
1000192188,306025
1000192189,306025
1000192190,306025
1000192191,306025
1000192192,306025
1000192193,306025
1000192194,306025
1000192195,306025
1000192196,306025
1000192197,306025
1000192198,306025
1000192199,306025
1000192200,306025
1000192201,306025
1000192202,306025
1000192203,306025
1000192204,306025
1000192205,306025
1000192206,306025
1000192207,306025
1000192208,306025
1000192209,306025
1000192210,306025
1000192211,306025
1000192212,306025
1000192213,306025
1000192214,306025
1000192215,306025
1000192216,306025
1000192217,306025
1000192218,306025
1000192219,306025
1000192220,306025
1000192221,306025
1000192222,306025
1000192223,306025
1000192224,306025
1000192225,306025
1000192226,306025
1000192227,306025
1000192228,306025
1000192229,306025
1000192230,306025
1000192231,306025
1000192232,306025
1000192233,306025
1000192234,306025
1000192235,306025
1000192236,306025
1000192237,306025
1000192238,306025
1000192239,306025
1000192240,306025
1000192241,306025
1000192242,306025
1000192243,306025
1000192244,306025
1000192245,306025
1000192246,306025
1000192247,306025
1000192248,306025
1000192249,306025
1000192250,306025
1000192251,306025
1000192252,306025
1000192253,306025
1000192254,306025
1000192255,306025
1000192256,306025
1000192257,306025
1000192258,306025
1000192259,306025
1000192260,306025
1000192261,306025
1000192262,306025
1000192263,306025
1000192264,306025
1000192265,306025
1000192266,306025
1000192267,306025
1000192268,306025
1000192269,306025
1000192270,306025
1000192271,306025
1000192272,306025
1000192273,306025
1000192274,306025
1000192275,306025
1000192276,306025
1000192277,306025
1000192278,306025
1000192279,306025
1000192280,306025
1000192281,306025
1000192282,306025
1000192283,306025
1000192284,306025
1000192285,306025
1000192286,306025
1000192287,306025
1000192288,306025
1000192289,306025
1000192290,306025
1000192291,306025
1000192292,306025
1000192293,306025
1000192294,306025
1000192295,306025
1000192296,306025
1000192297,306025
1000192298,306025
1000192299,306025
1000192300,306025
1000192301,306025
1000192302,306025
1000192303,306025
1000192304,306025
1000192305,306025
1000192306,306025
1000192307,306025
1000192308,306025
1000192309,306025
1000192310,306025
1000192311,306025
1000192312,306025
1000192313,306025
1000192314,306025
1000192315,306025
1000192316,306025
1000192317,306025
1000192318,306025
1000192319,306025
1000192320,306025
1000192321,306025
1000192322,306025
1000192323,306025
1000192324,306025
1000192325,306025
1000192326,306025
1000192327,306025
1000192328,306025
1000192329,306025
1000192330,306025
1000192331,306025
1000192332,306025
1000192333,306025
1000192334,306025
1000192335,306025
1000192336,306025
1000192337,306025
1000192338,306025
1000192339,306025
1000192340,306025
1000192341,306025
1000192342,306025
1000192343,306025
1000192344,306025
1000192345,306025
1000192346,306025
1000192347,306025
1000192348,306025
1000192349,306025
1000192350,306025
1000192351,306025
1000192352,306025
1000192353,306025
1000192354,306025
1000192355,306025
1000192356,306025
1000192357,306025
1000192358,306025
1000192359,306025
1000192360,306025
1000192361,306025
1000192362,306025
1000192363,306025
1000192364,306025
1000192365,306025
1000192366,306025
1000192367,306025
1000192368,306025
1000192369,306025
1000192370,306025
1000192371,306025
1000192372,306025
1000192373,306025
1000192374,306025
1000192375,306025
1000192376,306025
1000192377,306025
1000192378,306025
1000192379,306025
1000192380,306025
1000192381,306025
1000192382,306025
1000192383,306025
1000192384,306025
1000192385,306025
1000192386,306025
1000192387,306025
1000192388,306025
1000192389,306025
1000192390,306025
1000192391,306025
1000192392,306025
1000192393,306025
1000192394,306025
1000192395,306025
1000192396,306025
1000192397,306025
1000192398,306025
1000192399,306025
1000192400,306025
1000192401,306025
1000192402,306025
1000192403,306025
1000192404,306025
1000192405,306025
1000192406,306025
1000192407,306025
1000192408,306025
1000192409,306025
1000192410,306025
1000192411,306025
1000192412,306025
1000192413,306025
1000192414,306025
1000192415,306025
1000192416,306025
1000192417,306025
1000192418,306025
1000192419,306025
1000192420,306025
1000192421,306025
1000192422,306025
1000192423,306025
1000192424,306025
1000192425,306025
1000192426,306025
1000192427,306025
1000192428,306025
1000192429,306025
1000192430,306025
1000192431,306025
1000192432,306025
1000192433,306025
1000192434,306025
1000192435,306025
1000192436,306025
1000192437,306025
1000192438,306025
1000192439,306025
1000192440,306025
1000192441,306025
1000192442,306025
1000192443,306025
1000192444,306025
1000192445,306025
1000192446,306025
1000192447,306025
1000192448,306025
1000192449,306025
1000192450,306025
1000192451,306025
1000192452,306025
1000192453,185750
1000192454,185750
1000192455,185750
1000192456,185750
1000192457,185750
1000192458,195055
1000192459,195055
1000192460,195055
1000192461,195055
1000192462,195055
1000192463,195055
1000192464,195055
1000192465,195055
1000192466,195055
1000192467,195055
1000192468,195055
1000192469,195055
1000192470,195055
1000192471,195055
1000192472,195055
1000192473,195055
1000192474,195055
1000192475,195055
1000192476,195055
1000192477,195055
1000192478,195055
1000192479,195055
1000192480,195055
1000192481,195055
1000192482,195055
1000192483,195055
1000192484,195055
1000192485,195055
1000192486,195055
1000192487,195055
1000192488,195055
1000192489,195055
1000192490,195055
1000192491,195055
1000192492,195055
1000192493,195055
1000192494,195055
1000192495,195055
1000192496,195055
1000192497,195055
1000192498,195055
1000192499,195055
1000192500,195055
1000192501,195055
1000192502,195055
1000192503,195055
1000192504,195055
1000192505,195055
1000192506,195055
1000192507,195055
1000192508,195055
1000192509,195055
1000192510,195055
1000192511,195055
1000192512,195055
1000192513,195055
1000192514,195055
1000192515,195055
1000192516,195055
1000192517,195055
1000192518,195055
1000192519,195055
1000192520,195055
1000192521,195055
1000192522,195055
1000192523,195055
1000192524,195055
1000192525,195055
1000192526,195055
1000192527,195055
1000192528,195055
1000192529,195055
1000192530,195055
1000192531,1041883
1000192532,1041883
1000192533,1041883
1000192534,1041883
1000192535,1041883
1000192536,1041883
1000192537,1041883
1000192538,1041883
1000192539,1041883
1000192540,1041883
1000192541,28289
1000192542,28289
1000192543,28289
1000192544,28289
1000192545,28289
1000192546,28289
1000192547,28289
1000192548,28289
1000192549,28289
1000192550,28289
1000192551,28289
1000192552,28289
1000192553,28289
1000192554,137758
1000192555,137758
1000192556,137758
1000192557,137758
1000192558,137758
1000192559,137758
1000192560,137758
1000192561,137758
1000192562,137758
1000192563,137758
1000192564,137758
1000192565,1207438
1000192566,1207438
1000192567,1207438
1000192568,1207438
1000192569,1207438
1000192570,1207438
1000192571,1207438
1000192572,1207438
1000192573,1207438
1000192574,1207438
1000192575,1207438
1000192576,1207438
1000192577,1207438
1000192578,1207438
1000192579,44025
1000192580,2079554
1000192581,2079554
1000192582,2079554
1000192583,2079554
1000192584,2079554
1000192585,2683027
1000192586,2683027
1000192587,2169985
1000192588,2169985
1000192589,2169985
1000192590,2169985
1000192591,2169985
1000192592,2169985
1000192593,2169985
1000192594,2169985
1000192595,2169985
1000192596,2169985
1000192597,2169985
1000192598,2169985
1000192599,2169985
1000192600,2169985
1000192601,2169985
1000192602,2169985
1000192603,35285
1000192604,35285
1000192605,35285
1000192606,35285
1000192607,35285
1000192608,35285
1000192609,228582
1000192610,228582
1000192611,228582
1000192612,112437
1000192613,1701549
1000192614,1701549
1000192615,1701549
1000192616,1701549
1000192617,1701549
1000192618,1701549
1000192619,154334
1000192620,154334
1000192621,1472013
1000192622,1472013
1000192623,1472013
1000192624,1472013
1000192625,1245464
1000192626,862909
1000192627,862909
1000192628,862909
1000192629,862909
1000192630,862909
1000192631,862909
1000192632,862909
1000192633,862909
1000192634,862909
1000192635,862909
1000192636,862909
1000192637,862909
1000192638,862909
1000192639,862909
1000192640,862909
1000192641,862909
1000192642,862909
1000192643,862909
1000192644,862909
1000192645,862909
1000192646,862909
1000192647,862909
1000192648,862909
1000192649,114923
1000192650,114923
1000192651,54290
1000192652,54290
1000192653,54290
1000192654,54290
1000192655,54290
1000192656,54290
1000192657,54290
1000192658,54290
1000192659,54290
1000192660,54290
1000192661,54290
1000192662,54290
